frequency_Hz,author_sectorial
1.31255683577184,0
1.33390569003906,0
1.35560178532937,0
1.37765076954905,0
1.4000583824681,0
1.42283045721435,0
1.44597292179202,0
1.46949180062482,0
1.49339321612425,0
1.51768339028341,0
1.54236864629663,0
1.5674554102056,0
1.59295021257212,0
1.6188596901782,0
1.64519058775366,0
1.67194975973199,0
1.69914417203463,0
1.72678090388436,0
1.75486714964815,0
1.78341022071001,0
1.81241754737424,0
1.84189668079971,0
1.87185529496558,0
1.90230118866894,0
1.93324228755505,0
1.96468664618045,0
1.99664245010979,0
2.02911801804668,0
2.06212180399914,0
2.09566239948043,0
2.12974853574552,0
2.16438908606402,0
2.19959306803007,0
2.23536964590979,0
2.27172813302691,0
2.30867799418717,0
2.34622884814226,0
2.38439047009372,0
2.4231727942376,0
2.46258591635055,0
2.50264009641792,0
2.54334576130465,0
2.58471350746956,0
2.62675410372384,0
2.66947849403432,0
2.71289780037247,0
2.75702332560958,0
2.8018665564592,0
2.84743916646725,0
2.89375301905095,0
2.94082017058706,0
2.98865287355038,0
3.03726357970331,0
3.08666494333727,0
3.13686982456688,0
3.18789129267765,0
3.2397426295282,0
3.29243733300777,0
3.34598912054997,0
3.40041193270371,0
3.45571993676214,0
3.51192753045073,0
3.56904934567523,0
3.62710025233065,0
3.68609536217216,0
3.74605003274899,0
3.80697987140228,0
3.86890073932798,0
3.93182875570577,0
3.99578030189527,0
4.06077202570037,0
4.12682084570295,0
4.19394395566719,0
4.26215882901533,0
4.3314832233764,0
4.40193518520887,0
4.47353305449847,0
4.5462954695324,0
4.62024137175131,0
4.69539001068006,0
4.77176094893875,0
4.84937406733524,0
4.92824957004051,0
5.00840798984821,0
5.08987019351968,0
5.17265738721602,0
5.25679112201842,0
5.34229329953835,0
5.42918617761894,0
5.51749237612912,0
5.60723488285203,0
5.69843705946914,0
5.79112264764176,0
5.88531577519145,0
5.98104096238094,0
6.07832312829723,0
6.1771875973385,0
6.2776601058065,0
6.37976680860628,0
6.48353428605472,0
6.58898955079995,0
6.69616005485322,0
6.80507369673521,0
6.91575882873853,0
7.02824426430835,0
7.14255928554313,0
7.25873365081725,0
7.37679760252773,0
7.49678187496688,0
7.618717702323,0
7.74263682681127,0
7.86857150693685,0
7.99655452589235,0
8.12661920009194,0
8.25879938784427,0
8.39312949816637,0
8.52964449974102,0
8.66837993001977,0
8.80937190447399,0
8.9526571259964,0
9.09827289445556,0
9.24625711640574,0
9.39664831495469,0
9.54948563979197,0
9.70480887738031,0
9.86265846131282,1
10.0230754828386,1
10.1861017015598,1
10.3517795563018,1
10.5201521761616,1
10.6912633917348,1
10.8651577465254,1
11.0418805085416,1
11.2214776820798,1
11.4039960197003,1
11.5894830343981,1
11.7779870119712,1
11.9695570235904,1
12.1642429385737,1
12.3620954373677,1
12.5631660247412,1
12.7675070431926,1
12.9751716865759,1
13.1862140139475,1
13.4006889636395,1
13.6186523675608,1
13.8401609657313,1
14.0652724210524,1
14.2940453343176,1
14.5265392594678,1
14.7628147190939,1
15.0029332201922,1
15.2469572701757,1
15.4949503931463,1
15.7469771464309,1
16.003103137387,1
16.2633950404819,1
16.5279206146489,1
16.7967487209265,1
17.0699493403841,1
17.3475935923393,1
17.629753752872,1
17.916503273639,1
18.2079168009946,1
18.504070195423,1
18.8050405512858,1
19.1109062168914,1
19.4217468148902,1
19.7376432630026,1
20.0586777950823,1
20.3849339825246,1
20.7164967560207,1
21.053452427667,1
21.3958887134342,1
21.7438947560008,1
22.097561147959,1
22.4569799553978,1
22.822244741869,1
23.1934505927443,1
23.5706941399673,1
23.9540735872088,1
24.3436887354311,1
24.7396410088681,1
25.142033481428,1
25.5509709035251,1
25.9665597293487,1
26.3889081445751,1
26.8181260945301,1
27.2543253128103,1
27.6976193503689,1
28.1481236050758,1
28.6059553517574,1
29.0712337727258,1
29.5440799888038,1
30.0246170908555,1
30.5129701718287,1
31.0092663593193,1
31.5136348486648,1
32.0262069365765,1
32.5471160553185,1
33.0764978074424,1
33.6144900010877,1
34.1612326858553,1
34.7168681892656,1
35.2815411538088,1
35.8553985745982,1
36.4385898376355,1
37.0312667586992,1
37.6335836228653,1
38.24569722467,1
38.8677669089267,1
39.4999546122065,1
40.1424249049932,1
40.7953450345245,1
41.4588849683291,1
42.1332174384729,1
42.8185179865242,1
43.5149650092505,1
44.222739805059,1
44.9420266211914,1
45.6730127016875,1
46.4158883361278,1
47.1708469091701,1
47.9380849508911,1
48.7178021879463,1
49.5102015955635,1
50.3154894503806,1
51.1338753841432,1
51.9655724382766,1
52.8107971193433,1
53.6697694554048,1
54.5427130532984,1
55.4298551568466,1
56.3314267060135,1
57.2476623970218,1
58.1788007434494,1
59.1250841383188,1
60.0867589171969,1
61.0640754223204,1
62.057288067765,1
63.0666554056741,1
64.0924401935646,1
65.1349094627281,1
66.1943345877439,1
67.2709913571234,1
68.3651600451024,1
69.4771254846024,1
70.6071771413778,1
71.7556091893692,1
72.9227205872831,1
74.1088151564157,1
75.3142016597438,1
76.5391938823016,1
77.7841107128648,1
79.0492762269642,1
80.3350197712473,1
81.6416760492147,1
82.9695852083491,1
84.3190929286625,1
85.6905505126835,1
87.0843149769072,1
88.5007491447344,1
89.9402217409205,1
91.4031074875622,1
92.889787201645,1
94.400647894176,1
95.9360828709315,1
97.496491834841,1
99.0822809900379,1
100.693863147603,1
102.331657833024,1
103.996091395412,1
105.687597118481,1
107.406615333343,1
109.153593533139,1
110.928986489522,1
112.733256371049,1
114.566872863487,1
116.430313292088,1
118.324062745838,1
120.248614203741,1
122.204468663149,1
124.192135270178,1
126.212131452255,1
128.264983052806,1
130.351224468151,1
132.471398786612,1
134.626057929891,1
136.815762796747,1
139.041083409007,1
141.302599059953,1
143.600898465126,1
145.936579915576,1
148.31025143361,1
150.722530931076,1
153.174046370208,1
155.665435927106,1
158.19734815786,1
160.770442167382,1
163.385387780986,1
166.042865718753,1
168.743567772738,1
171.488196987054,1
174.277467840892,1
177.112106434509,1
179.992850678248,1
182.920450484629,1
185.895667963569,1
188.919277620767,1
191.992066559328,1
195.114834684662,1
198.288394912707,1
201.513573381556,1
204.791209666509,1
208.122156998634,1
211.507282486879,1
214.947467343798,1
218.443607114943,1
221.996611911996,1
225.607406649686,1
229.276931286565,1
233.006141069692,1
236.796006783308,1
240.647515001543,1
244.561668345244,1
248.53948574298,1
252.582002696278,1
256.690271549195,1
260.865361762255,1
265.108360190854,1
269.420371368188,1
273.802517792786,1
278.255940220713,1
282.781797962534,1
287.381269185106,1
292.055551218275,1
296.80586086656,1
301.63343472592,1
306.539529505653,1
311.525422355548,1
316.592411198352,1
321.741815067637,1
326.974974451177,1
332.293251639898,1
337.698031082509,1
343.190719745904,1
348.772747481418,1
354.445567397044,1
360.210656235707,1
366.06951475969,1
372.023668141307,1
378.074666359935,1
384.224084605506,1
390.473523688556,1
396.824610456948,1
403.278998219371,1
409.838367175726,1
416.504424854519,1
423.278906557355,1
430.163575810679,1
437.16022482485,1
444.270674960688,1
451.49677720361,1
458.840412645476,1
466.303492974273,1
473.887960971765,1
481.595791019235,1
489.428989611453,1
497.389595879007,1
505.479682119124,1
513.701354335134,1
522.056752784698,1
530.548052536957,1
539.17746403875,1
547.947233690028,1
556.859644428641,1
565.917016324624,1
575.121707184161,1
584.476113163364,1
593.982669392036,1
603.643850607586,1
613.462171799251,1
623.440188862786,1
633.580499265825,1
643.885742724043,1
654.358601888323,1
665.001803043112,1
675.818116816111,1
686.810358899531,1
697.981390783067,1
709.334120498799,1
720.871503378214,1
732.596542821523,1
744.512291079514,1
756.621850048106,1
768.928372075831,1
781.435060784454,1
794.145171902934,1
807.062014114951,1
820.188949920221,1
833.529396509819,1
847.08682665574,1
860.864769614924,1
874.866812047991,1
889.096598952917,1
903.557834613892,1
918.254283565628,1
933.189771573324,1
948.368186628593,1
963.79347996158,1
979.469667069539,1
995.400828762152,1
1011.59111222383,1
1028.04473209331,1
1044.76597156081,1
1061.759183483,1
1079.02879151618,1
1096.57929126781,1
1114.41525146679,1
1132.54131515281,1
1150.96220088503,1
1169.68270397038,1
1188.7076977119,1
1208.04213467733,1
1227.69104798836,1
1247.65955263087,1
1267.95284678643,1
1288.57621318552,1
1309.53502048267,1
1330.83472465408,1
1352.48087041787,1
1374.47909267754,1
1396.83511798874,1
1419.5547660501,1
1442.64395121816,1
1466.10868404698,1
1489.95507285285,1
1514.18932530435,1
1538.81775003835,1
1563.84675830225,1
1589.28286562298,1
1615.13269350309,1
1641.40297114447,1
1668.10053720006,1
1695.23234155412,1
1722.80544713139,1
1750.82703173572,1
1779.30438991858,1
1808.24493487795,1
1837.65620038817,1
1867.54584276108,1
1897.9216428391,1
1928.79150802078,1
1960.16347431919,1
1992.04570845387,1
2024.44650997681,1
2057.37431343291,1
2090.83769055575,1
2124.84535249888,1
2159.40615210357,1
2194.52908620332,1
2230.22329796594,1
2266.49807927369,1
2303.36287314213,1
2340.82727617829,1
2378.9010410789,1
2417.59407916913,1
2456.91646298279,1
2496.87842888433,1
2537.49037973357,1
2578.7628875938,1
2620.70669648385,1
2663.33272517498,1
2706.65207003324,1
2750.67600790807,1
2795.41599906786,1
2840.8836901833,1
2887.09091735923,1
2934.04970921579,1
2981.77229001967,1
3030.2710828664,1
3079.55871291422,1
3129.64801067075,1
3180.55201533292,1
3232.28397818138,1
3284.85736603005,1
3338.28586473176,1
3392.58338274099,1
3447.76405473446,1
3503.84224529068,1
3560.83255262928,1
3618.74981241128,1
3677.60910160103,1
3737.42574239106,1
3798.21530619074,1
3859.99361767977,1
3922.77675892772,1
3986.58107358044,1
4051.42317111465,1
4117.31993116168,1
4184.28850790159,1
4252.34633452868,1
4321.51112778976,1
4391.80089259609,1
4463.2339267104,1
4535.82882551019,1
4609.60448682843,1
4684.58011587305,1
4760.77523022637,1
4838.20966492596,1
4916.90357762803,1
4996.87745385488,1
5078.15211232767,1
5160.74871038591,1
5244.68874949512,1
5329.99408084409,1
5416.68691103315,1
5504.78980785497,1
5594.32570616938,1
5685.31791387375,1
5777.79011797051,1
5871.76639073326,1
5967.27119597331,1
6064.32939540806,1
6162.96625513294,1
6263.20745219869,1
6365.07908129558,1
6468.60766154632,1
6573.82014340959,1
6680.74391569562,1
6789.40681269611,1
6899.83712143003,1
7012.06358900718,1
7126.11543011175,1
7242.02233460732,1
7359.81447526577,1
7479.52251562183,1
7601.17761795532,1
7724.8114514034,1
7850.45620020451,1
7978.14457207663,1
8107.90980673169,1
8239.78568452851,1
8373.80653526649,1
8510.00724712225,1
8648.42327573173,1
8789.09065341996,1
8932.04599858096,1
9077.32652521022,1
9224.97005259217,1
9375.01501514529,1
9527.5004724273,1
9682.46611930311,1
9839.95229627823,1
10000,1
