path_id,factor_name,factor_value,calculation_status,stability,spectral_abscissa_per_s,rightmost_real_per_s,rightmost_imag_per_s,extra_real_per_s,extra_imag_per_s,extra_mode_status,extra_mode_is_rightmost,extra_right_mac,extra_left_mac,extra_normalized_distance,extra_condition_number,extra_right_residual,extra_left_residual,synchronous_real_per_s,synchronous_imag_per_s,algebraic_residual_inf,closed_rhs_residual_inf,active_power_balance_abs_pu
current-pi-boundary,current_pi,1.6012507194198065,valid,unstable,0.0030723169013189278,0.0030723169013189278,48.33835597041706,0.0030723169013189278,48.33835597041706,matched,True,0.9984094555694873,0.9947549065833502,0.18756869043830807,54.02699837761335,4.817488344680935e-16,1.5884093815247556e-17,-1.156015380999874,14.725350610117355,7.19910242530375e-17,1.6342482922482304e-13,8.500145032286355e-17
current-pi-boundary,current_pi,1.601521714619676,valid,unstable,0.0009477091016227845,0.0009477091016227845,48.34360791261888,0.0009477091016227845,48.34360791261888,matched,True,0.9984081604108795,0.9947504387646606,0.18765069924312522,54.02699837761335,6.357797593965967e-16,1.8914830409238273e-17,-1.156016115265793,14.725293133312942,7.19910242530375e-17,1.6342482922482304e-13,8.500145032286355e-17
current-pi-boundary,current_pi,1.601589470585457,valid,unstable,0.0004164989512824846,0.0004164989512824846,48.34492099980887,0.0004164989512824846,48.34492099980887,matched,True,0.9984078365219542,0.9947493214302573,0.18767120334322102,54.02699837761335,3.691577696157173e-16,1.439117995599358e-17,-1.1560162985235363,14.725278764994437,7.19910242530375e-17,1.6342482922482304e-13,8.500145032286355e-17
current-pi-boundary,current_pi,1.601623349643303,valid,unstable,0.00015088558063691693,0.00015088558063691693,48.345577552462466,0.00015088558063691693,48.345577552462466,matched,True,0.9984076745619849,0.9947487627041472,0.1876814556874802,54.02699837761335,4.606160528576071e-16,3.105769505322413e-17,-1.1560163901111267,14.725271580971915,7.19910242530375e-17,1.6342482922482304e-13,8.500145032286355e-17
current-pi-boundary,current_pi,1.6016402894409716,valid,unstable,1.8074129646272752e-05,1.8074129646272752e-05,48.34590583829068,1.8074129646272752e-05,48.34590583829068,matched,True,0.9984075935771568,0.9947484833229299,0.18768658175564548,54.02699837761335,5.364626055522696e-16,2.774526804078114e-17,-1.1560164358908585,14.725267988994068,7.19910242530375e-17,1.6342482922482304e-13,8.500145032286355e-17
current-pi-boundary,current_pi,1.6016445244183835,valid,stable,-1.5128459115665294e-05,-1.5128459115665294e-05,48.3459879109229,-1.5128459115665294e-05,48.3459879109229,matched,True,0.9984075733317719,0.9947484134797185,0.18768786344108726,54.02699837761335,5.027202798074769e-16,1.4702328576237864e-17,-1.1560164473396384,14.725267091001239,7.19910242530375e-17,1.6342482922482304e-13,8.500145032286355e-17
current-pi-boundary,current_pi,1.601648759406993,valid,stable,-4.833105666079973e-05,-4.833105666079973e-05,48.346069982071356,-4.833105666079973e-05,48.346069982071356,matched,True,0.9984075530860815,0.9947483436373529,0.18768914507794077,54.02699837761335,5.814732944857278e-16,2.2654973613489448e-17,-1.156016458776206,14.725266193012338,7.19910242530375e-17,1.6342482922482304e-13,8.500145032286355e-17
current-pi-boundary,current_pi,1.6016572294178062,valid,stable,-0.00011473816707141538,-0.00011473816707141538,48.34623412883477,-0.00011473816707141538,48.34623412883477,matched,True,0.9984075125919026,0.9947482039404358,0.18769170813312766,54.02699837761335,4.2781866829572514e-16,2.5515390623677722e-17,-1.1560164816620957,14.725264397035767,7.19910242530375e-17,1.6342482922482304e-13,8.500145032286355e-17
current-pi-boundary,current_pi,1.6017927556826934,valid,stable,-0.001177281883475878,-0.001177281883475878,48.348860501939726,-0.001177281883475878,48.348860501939726,matched,True,0.9984068646126615,0.9947459685026514,0.18773272001515612,54.02699837761335,4.858918070454371e-16,2.5233764022726335e-17,-1.1560168475447248,14.725235662177557,7.19910242530375e-17,1.6342482922482304e-13,8.500145032286355e-17
current-pi-boundary,current_pi,1.6104903319492543,valid,stable,-0.0693795707510656,-0.0693795707510656,48.517284668347855,-0.0693795707510656,48.517284668347855,matched,True,0.9983650596859536,0.9946016237949115,0.19036365610646194,54.02699837761335,3.4346822353162054e-16,2.5782992101602185e-17,-1.156039238475362,14.723399587489086,7.19910242530375e-17,1.6342482922482304e-13,8.500145032286355e-17
