frequency_Hz,normalized_voltage_margin,normalized_angle_schur_margin,normalized_angle_pivot_margin,normalized_voltage_schur_margin,normalized_total_sigma_min,relative_factorization_residual
0.00246715308543219,0.988943166609267,0.162446171722319,0.169589589312346,0.947287107174615,0.160650031466623,1.83391972325852e-16
0.00248712635136979,0.988943166799162,0.162446472782275,0.169589863793492,0.947287329768005,0.160650329228657,2.86549425070983e-18
0.00250726131434783,0.988943166992143,0.162446778735938,0.169590142736377,0.947287555978519,0.160650631830791,0
0.00252755928341275,0.988943167188261,0.162447089662845,0.169590426213518,0.947287785864909,0.160650939351689,0
0.00254802157820863,0.988943167387567,0.162447405643826,0.169590714298613,0.947288019486881,0.160651251871298,0
0.00256864952906292,0.988943167590114,0.162447726761024,0.169591007066556,0.94728825690511,0.16065156947086,1.83412599853279e-16
0.002589444477073,0.988943167795952,0.162448053097915,0.169591304593458,0.947288498181255,0.160651892232937,2.8654663418042e-18
0.00261040777419332,0.988943168005136,0.162448384739334,0.169591606956668,0.947288743377976,0.160652220241434,2.8654604849741e-18
0.00263154078332332,0.988943168217721,0.162448721771494,0.169591914234792,0.947288992558949,0.16065255358162,2.86545453296732e-18
0.00265284487839603,0.988943168433761,0.162449064282007,0.169592226507711,0.947289245788885,0.160652892340148,2.86544848423779e-18
0.00267432144446738,0.988943168653313,0.16244941235991,0.169592543856607,0.947289503133543,0.160653236605079,0
0.00269597187780627,0.988943168876434,0.162449766095688,0.169592866363978,0.94728976465975,0.160653586465905,3.6678701249739e-16
0.00271779758598533,0.988943169103182,0.162450125581292,0.169593194113664,0.947290030435418,0.160653942013573,0
0.00273979998797246,0.988943169333616,0.162450490910171,0.169593527190869,0.947290300529558,0.160654303340506,2.86542329028418e-18
0.00276198051422303,0.988943169567794,0.162450862177291,0.16959386568218,0.947290575012303,0.160654670540631,1.83386670966872e-16
0.00278434060677294,0.988943169805781,0.16245123947916,0.169594209675588,0.947290853954924,0.160655043709398,2.86541007089001e-18
0.00280688171933232,0.988943170047635,0.162451622913855,0.16959455926052,0.947291137429846,0.160655422943811,2.86540329965163e-18
0.00282960531738006,0.98894317029342,0.162452012581047,0.16959491452785,0.947291425510672,0.160655808342447,2.86539641838363e-18
0.00285251287825912,0.988943170543201,0.162452408582025,0.169595275569932,0.947291718272196,0.160656200005488,2.86538942529891e-18
0.00287560589127251,0.988943170797042,0.162452811019725,0.16959564248062,0.947292015790426,0.160656598034739,2.86538231858135e-18
0.00289888585778017,0.988943171055009,0.162453219998753,0.169596015355293,0.947292318142605,0.160657002533664,0
0.00292235429129655,0.988943171317169,0.162453635625417,0.169596394290877,0.947292625407226,0.160657413607404,2.86536775683545e-18
0.00294601271758903,0.988943171583591,0.162454058007752,0.169596779385877,0.947292937664056,0.160657831362811,1.8338305907364e-16
0.00296986267477709,0.988943171854343,0.162454487255545,0.169597170740396,0.947293254994157,0.16065825590847,1.83382573953217e-16
0.00299390571343235,0.988943172129497,0.16245492348037,0.169597568456164,0.947293577479903,0.160658687354732,1.83382080950226e-16
0.00301814339667932,0.988943172409123,0.162455366795614,0.169597972636564,0.947293905205007,0.160659125813742,1.83403964017293e-16
0.00304257730029708,0.988943172693294,0.162455817316503,0.169598383386658,0.947294238254536,0.160659571399465,0
0.00306720901282168,0.988943172982084,0.162456275160137,0.169598800813215,0.94729457671494,0.160660024227716,0
0.00309204013564946,0.988943173275568,0.162456740445516,0.16959922502474,0.947294920674069,0.160660484416194,0
0.00311707228314113,0.988943173573823,0.162457213293578,0.169599656131499,0.947295270221198,0.16066095208451,2.86530458035692e-18
0.00314230708272674,0.988943173876926,0.16245769382722,0.16960009424555,0.947295625447047,0.160661427354217,1.83378950082252e-16
0.00316774617501149,0.988943174184955,0.162458182171338,0.169600539480772,0.947295986443811,0.16066191034884,2.86528747184649e-18
0.00319339121388238,0.988943174497991,0.162458678452857,0.169600991952893,0.947296353305177,0.160662401193916,1.83400220971141e-16
0.00321924386661572,0.988943174816115,0.162459182800764,0.169601451779524,0.947296726126351,0.160662900017019,1.83377267384129e-16
0.00324530581398558,0.988943175139411,0.162459695346141,0.169601919080183,0.947297105004084,0.160663406947794,2.86526075250923e-18
0.003271578750373,0.988943175467961,0.162460216222198,0.169602393976331,0.947297490036693,0.160663922117992,0
0.00329806438387618,0.988943175801852,0.162460745564311,0.169602876591402,0.94729788132409,0.160664445661506,2.86524220825979e-18
0.00332476443642155,0.98894317614117,0.162461283510053,0.169603367050837,0.947298278967807,0.160664977714403,2.86523270956435e-18
0.00335168064387566,0.988943176486003,0.162461830199232,0.169603865482111,0.94729868307102,0.160665518414959,2.86522305654737e-18
0.00337881475615808,0.988943176836441,0.162462385773928,0.169604372014774,0.947299093738579,0.160666067903696,2.86521324670329e-18
0.00340616853735517,0.988943177192575,0.162462950378528,0.169604886780477,0.947299511077031,0.160666626323421,2.86520327748588e-18
0.00343374376583475,0.988943177554498,0.162463524159765,0.169605409913013,0.947299935194653,0.16066719381926,2.86519314630766e-18
0.00346154223436172,0.988943177922303,0.162464107266753,0.169605941548345,0.947300366201472,0.160667770538692,1.83371702434507e-16
0.00348956575021463,0.988943178296087,0.162464699851029,0.169606481824645,0.947300804209301,0.160668356631597,1.83393415593756e-16
0.00351781613530314,0.988943178675946,0.162465302066594,0.169607030882333,0.947301249331765,0.160668952250286,1.83370352287982e-16
0.00354629522628654,0.988943179061979,0.162465914069946,0.169607588864105,0.947301701684329,0.160669557549542,0
0.00357500487469309,0.988943179454287,0.162466536020127,0.169608155914978,0.947302161384328,0.160670172686669,1.8339134045783e-16
0.0036039469470404,0.988943179852971,0.162467168078761,0.169608732182323,0.947302628550998,0.160670797821517,1.83368243698473e-16
0.00363312332495683,0.988943180258135,0.162467810410098,0.169609317815906,0.947303103305508,0.160671433116538,0
0.00366253590530376,0.988943180669885,0.162468463181055,0.169609912967925,0.947303585770988,0.16067207873682,1.83389162538428e-16
0.00369218660029898,0.988943181088327,0.162469126561259,0.169610517793049,0.947304076072564,0.160672734850134,2.86509422921507e-18
0.00372207733764093,0.988943181513571,0.162469800723093,0.169611132448461,0.947304574337387,0.160673401626971,1.83365268898681e-16
0.00375221006063408,0.988943181945725,0.162470485841738,0.169611757093895,0.947305080694667,0.160674079240597,1.83364494753391e-16
0.00378258672831527,0.988943182384904,0.162471182095222,0.169612391891681,0.94730559527571,0.160674767867086,2.86505793801639e-18
0.00381320931558105,0.988943182831221,0.162471889664461,0.169613037006785,0.947306118213943,0.160675467685375,2.8650454458368e-18
0.00384407981331609,0.988943183284793,0.162472608733312,0.169613692606851,0.947306649644959,0.160676178877306,1.83362096047505e-16
0.00387520022852263,0.988943183745736,0.162473339488615,0.169614358862248,0.94730718970654,0.160676901627672,0
0.00390657258445091,0.988943184214171,0.162474082120245,0.169615035946109,0.947307738538706,0.160677636124269,0
0.00393819892073078,0.988943184690219,0.16247483682116,0.169615724034381,0.947308296283738,0.160678382557942,1.83381959940298e-16
0.00397008129350424,0.988943185174005,0.162475603787452,0.169616423305867,0.947308863086224,0.160679141122632,1.83358711970841e-16
0.00400222177555915,0.988943185665654,0.162476383218395,0.169617133942275,0.947309439093089,0.160679912015433,1.83357831321374e-16
0.00403462245646401,0.988943186165293,0.162477175316502,0.169617856128263,0.947310024453638,0.160680695436638,0
0.00406728544270374,0.988943186673053,0.16247798028757,0.169618590051487,0.947310619319594,0.160681491589791,0
0.00410021285781671,0.988943187189065,0.16247879834074,0.169619335902653,0.947311223845133,0.160682300681741,1.83355102619839e-16
0.00413340684253274,0.988943187713464,0.162479629688548,0.16962009387556,0.947311838186927,0.160683122922696,0
0.00416686955491232,0.988943188246386,0.162480474546981,0.169620864167157,0.947312462504183,0.160683958526277,0
0.00420060317048688,0.988943188787969,0.162481333135531,0.169621646977589,0.947313096958682,0.160684807709572,0
0.00423460988240025,0.988943189338355,0.162482205677256,0.169622442510253,0.947313741714826,0.160685670693196,0
0.00426889190155123,0.988943189897686,0.162483092398833,0.169623250971847,0.947314396939674,0.160686547701343,1.83372631478536e-16
0.00430345145673733,0.988943190466107,0.16248399353062,0.169624072572425,0.947315062802988,0.160687438961845,2.8648317681545e-18
0.0043382907947997,0.988943191043766,0.162484909306714,0.169624907525452,0.947315739477276,0.160688344706238,1.83370578574868e-16
0.00437341218076915,0.988943191630813,0.162485839965013,0.16962575604786,0.947316427137837,0.160689265169813,1.83369527052351e-16
0.00440881789801347,0.988943192227401,0.162486785747276,0.169626618360102,0.947317125962801,0.160690200591681,0
0.00444451024838583,0.988943192833685,0.162487746899187,0.16962749468621,0.947317836133185,0.160691151214833,1.83367372503008e-16
0.00448049155237445,0.988943193449823,0.162488723670418,0.169628385253854,0.947318557832926,0.160692117286209,0
0.00451676414925349,0.988943194075973,0.162489716314692,0.169629290294398,0.94731929124894,0.16069309905675,0
0.00455333039723509,0.9889431947123,0.162490725089853,0.169630210042967,0.947320036571161,0.160694096781477,0
0.0045901926736227,0.988943195358968,0.162491750257928,0.169631144738498,0.947320793992598,0.160695110719547,1.83362849473044e-16
0.00462735337496566,0.988943196016146,0.162492792085198,0.169632094623809,0.947321563709374,0.160696141134323,2.86467646132663e-18
0.00466481491721497,0.988943196684004,0.162493850842267,0.169633059945661,0.947322345920785,0.160697188293445,1.83338097530402e-16
0.00470257973588042,0.988943197362716,0.162494926804125,0.169634040954818,0.947323140829348,0.160698252468892,1.83359260741651e-16
0.00474065028618884,0.988943198052457,0.162496020250233,0.169635037906116,0.94732394864085,0.160699333937062,1.83335646969674e-16
0.00477902904324381,0.988943198753408,0.162497131464582,0.169636051058529,0.947324769564407,0.160700432978836,1.83334391768558e-16
0.00481771850218653,0.98894319946575,0.162498260735772,0.169637080675231,0.947325603812508,0.160701549879654,0
0.00485672117835806,0.988943200189668,0.16249940835709,0.169638127023672,0.947326451601078,0.160702684929588,0
0.00489603960746281,0.988943200925351,0.162500574626578,0.16963919037564,0.94732731314953,0.160703838423417,0
0.00493567634573345,0.988943201672989,0.162501759847116,0.169640271007335,0.947328188680818,0.160705010660702,0
0.00497563397009708,0.988943202432778,0.1625029643265,0.169641369199442,0.9473290784215,0.160706201945869,0
0.00501591507834275,0.988943203204913,0.162504188377519,0.169642485237197,0.947329982601788,0.160707412588278,0
0.00505652228929035,0.988943203989596,0.162505432318036,0.16964361941047,0.947330901455615,0.160708642902313,0
0.0050974582429609,0.988943204787031,0.162506696471075,0.169644772013832,0.947331835220686,0.160709893207458,5.72886212736459e-18
0.00513872560074817,0.988943205597424,0.162507981164897,0.169645943346636,0.947332784138548,0.160711163828379,5.72881678463715e-18
0.00518032704559168,0.988943206420986,0.162509286733089,0.169647133713091,0.947333748454642,0.160712455095009,0
0.00522226528215118,0.988943207257931,0.162510613514654,0.169648343422347,0.947334728418372,0.160713767342636,0
0.00526454303698246,0.988943208108478,0.16251196185409,0.169649572788566,0.947335724283167,0.160715100911986,5.72867629243764e-18
0.00530716305871459,0.988943208972845,0.162513332101484,0.169650822131009,0.947336736306543,0.160716456149312,1.83316093865285e-16
0.00535012811822866,0.988943209851258,0.162514724612606,0.169652091774119,0.947337764750171,0.160717833406484,0
0.00539344100883792,0.988943210743945,0.162516139748994,0.169653382047602,0.947338809879942,0.160719233041082,5.72852884756869e-18
